rating_loop.thisRepN,rating_loop.thisTrialN,rating_loop.thisN,rating_loop.thisIndex,thisRow.t,notes,WelcomeScreen.started,WelcomeScreen.stopped,trial.started,trial.stopped,sliderRating.response,slider_stop.response,temperature_PT,sliderRating.markerPos,GoodbyScreen.started,text.started,GoodbyScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
112,0,112,0,2024-09-18_16:51:32.217661,,,,363.74168389989063,365.6754641002044,None,None,42.6,7.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
113,0,113,0,2024-09-18_16:51:34.218724,,,,365.73900640010834,367.67723509995267,None,None,42.7,7.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
114,0,114,0,2024-09-18_16:51:36.212192,,,,367.7412213999778,369.6763480002992,None,None,42.900000000000006,14.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
115,0,115,0,2024-09-18_16:51:38.216550,,,,369.74037369992584,371.6758884000592,None,None,43.1,18.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
116,0,116,0,2024-09-18_16:51:40.213147,,,,371.73988040024415,373.6754013998434,None,None,43.2,21.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
117,0,117,0,2024-09-18_16:51:42.213763,,,,373.7396223000251,375.6767971999943,None,None,43.400000000000006,22.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
118,0,118,0,2024-09-18_16:51:44.213827,,,,375.7396801998839,377.6762361000292,None,None,43.5,25.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
119,0,119,0,2024-09-18_16:51:46.214206,,,,377.7408002000302,379.674696800299,None,None,43.7,28.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
120,0,120,0,2024-09-18_16:51:48.214862,,,,379.73836580011994,381.6746419002302,None,None,43.800000000000004,30.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
121,0,121,0,2024-09-18_16:51:50.216590,,,,381.7383595001884,383.6747427000664,None,None,44.0,36.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
122,0,122,0,2024-09-18_16:51:52.217582,,,,383.7395784002729,385.67485520010814,None,None,44.2,41.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
123,0,123,0,2024-09-18_16:51:54.215856,,,,385.73961509997025,387.6747888000682,None,None,44.300000000000004,45.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
124,0,124,0,2024-09-18_16:51:56.215966,,,,387.73881280003116,389.6736638001166,None,None,44.5,49.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
125,0,125,0,2024-09-18_16:51:58.212991,,,,389.7374986000359,391.67469369992614,None,None,44.7,52.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
126,0,126,0,2024-09-18_16:52:00.215997,,,,391.7390637998469,393.6745381001383,None,None,44.800000000000004,55.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
127,0,127,0,2024-09-18_16:52:02.217794,,,,393.7390024000779,395.673851700034,None,None,45.0,57.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
128,0,128,0,2024-09-18_16:52:04.212178,,,,395.7369834999554,397.676089100074,None,None,45.1,61.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
129,0,129,0,2024-09-18_16:52:06.215484,,,,397.7385188001208,399.6742711002007,None,None,45.300000000000004,63.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
130,0,130,0,2024-09-18_16:52:08.214321,,,,399.7380842999555,401.6754955002107,None,None,45.400000000000006,64.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
131,0,131,0,2024-09-18_16:52:10.214471,,,,401.73933180002496,403.6744746998884,None,None,45.6,66.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
132,0,132,0,2024-09-18_16:52:12.213146,,,,403.7377475001849,405.67455270001665,None,None,45.7,68.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
133,0,133,0,2024-09-18_16:52:14.214391,,,,405.73721340019256,407.6738805002533,None,None,45.900000000000006,72.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
134,0,134,0,2024-09-18_16:52:16.210787,,,,407.73726390022784,409.6742225000635,None,None,46.1,74.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
135,0,135,0,2024-09-18_16:52:18.218595,,,,409.73972380021587,411.673591400031,None,None,46.2,76.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
136,0,136,0,2024-09-18_16:52:20.212326,,,,411.73724569985643,413.6731576002203,None,None,46.400000000000006,78.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
137,0,137,0,2024-09-18_16:52:22.215046,,,,413.73718689987436,415.6743423999287,None,None,46.5,80.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
138,0,138,0,2024-09-18_16:52:24.213966,,,,415.73837070027366,417.6745599000715,81.0,None,46.7,81.0,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
139,0,139,0,2024-09-18_16:52:26.215373,,,,417.73874679999426,419.67642839998007,None,None,46.900000000000006,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
140,0,140,0,2024-09-18_16:52:28.214244,,,,419.7410975000821,421.6781756998971,None,None,47.1,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
141,0,141,0,2024-09-18_16:52:30.219709,,,,421.74274600017816,423.67558920010924,None,None,47.2,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
142,0,142,0,2024-09-18_16:52:32.208022,,,,423.738504299894,425.67749699996784,None,None,47.400000000000006,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
143,0,143,0,2024-09-18_16:52:34.212081,,,,425.74171270010993,427.6772698001005,None,None,47.5,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
144,0,144,0,2024-09-18_16:52:36.212095,,,,427.74238059995696,429.6783404001035,None,None,47.7,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
145,0,145,0,2024-09-18_16:52:38.215418,,,,429.7425269000232,431.67597840027884,None,None,47.900000000000006,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
146,0,146,0,2024-09-18_16:52:40.215837,,,,431.74025580007583,433.6773165999912,None,None,48.0,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
147,0,147,0,2024-09-18_16:52:42.211208,,,,433.74095020024106,435.675963900052,None,None,48.1,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
148,0,148,0,2024-09-18_16:52:44.211859,,,,435.7399446000345,437.67457289993763,None,None,48.2,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
149,0,149,0,2024-09-18_16:52:46.211962,,,,437.7396702999249,439.6762035000138,None,None,48.300000000000004,None,,,,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
,,,,,,,,,,,,,,439.7394285001792,439.74630140000954,449.6847105999477,95,003,2024-09-18_16h45.08.013,Waermeplatte_v76,2024.1.5,60,2024-09-18 16h45.28.550248 +0200,
