rating_loop.thisRepN,rating_loop.thisTrialN,rating_loop.thisN,rating_loop.thisIndex,thisRow.t,notes,WelcomeScreen.started,WelcomeScreen.stopped,trial.started,trial.stopped,sliderRating.response,slider_stop.response,temperature_PT,sliderRating.markerPos,GoodbyScreen.started,text.started,GoodbyScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
139,0,139,0,2024-09-17_16:41:36.712025,,,,284.11174850026146,286.0461607002653,None,None,18.900000000000002,33.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
140,0,140,0,2024-09-17_16:41:38.717090,,,,286.1116734999232,288.0457101999782,None,None,18.8,36.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
141,0,141,0,2024-09-17_16:41:40.715880,,,,288.1115037999116,290.0458792001009,None,None,18.6,37.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
142,0,142,0,2024-09-17_16:41:42.718773,,,,290.1119727003388,292.0446700002067,None,None,18.5,38.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
143,0,143,0,2024-09-17_16:41:44.714030,,,,292.1096375002526,294.06225119996816,None,None,18.3,39.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
144,0,144,0,2024-09-17_16:41:46.731611,,,,294.1279143001884,296.0616220002994,None,None,18.2,43.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
145,0,145,0,2024-09-17_16:41:48.734676,,,,296.1276120003313,298.04497350007296,None,None,18.0,47.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
146,0,146,0,2024-09-17_16:41:50.717255,,,,298.11102190008387,300.0643678000197,None,None,17.900000000000002,50.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
147,0,147,0,2024-09-17_16:41:52.735150,,,,300.13034670008346,302.06237719999626,None,None,17.7,52.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
148,0,148,0,2024-09-17_16:41:54.735384,,,,302.12941100029275,304.0458237999119,None,None,17.6,52.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
149,0,149,0,2024-09-17_16:41:56.717005,,,,304.1113982000388,306.0639753001742,None,None,17.400000000000002,52.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
150,0,150,0,2024-09-17_16:41:58.734844,,,,306.12819739989936,308.045385400299,None,None,17.3,53.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
151,0,151,0,2024-09-17_16:42:00.715707,,,,308.1122004003264,310.06312010018155,None,None,17.2,53.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
152,0,152,0,2024-09-17_16:42:02.733193,,,,310.1283855000511,312.06293629994616,None,None,17.0,53.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
153,0,153,0,2024-09-17_16:42:04.728581,,,,312.1269950000569,314.06111979996786,None,None,16.900000000000002,54.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
154,0,154,0,2024-09-17_16:42:06.726971,,,,314.1273917001672,316.0611451002769,None,None,16.8,55.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
155,0,155,0,2024-09-17_16:42:08.731282,,,,316.1255538002588,318.0617527998984,None,None,16.6,54.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
156,0,156,0,2024-09-17_16:42:10.732864,,,,318.1293122000061,320.0630236999132,None,None,16.5,55.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
157,0,157,0,2024-09-17_16:42:12.735346,,,,320.13059050031006,322.0608816999011,None,None,16.3,55.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
158,0,158,0,2024-09-17_16:42:14.731705,,,,322.12575930031016,324.0600235001184,None,None,16.2,56.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
159,0,159,0,2024-09-17_16:42:16.730932,,,,324.1268070000224,326.0600879001431,None,None,16.0,56.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
160,0,160,0,2024-09-17_16:42:18.729646,,,,326.12624070001766,328.0603682999499,None,None,15.9,56.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
161,0,161,0,2024-09-17_16:42:20.730193,,,,328.12519300030544,330.05990960029885,None,None,15.700000000000001,56.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
162,0,162,0,2024-09-17_16:42:22.733462,,,,330.12794520007446,332.0593443000689,None,None,15.600000000000001,60.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
163,0,163,0,2024-09-17_16:42:24.727867,,,,332.12521529989317,334.06212530005723,None,None,15.5,60.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
164,0,164,0,2024-09-17_16:42:26.734384,,,,334.12688940018415,336.06301779998466,None,None,15.3,61.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
165,0,165,0,2024-09-17_16:42:28.732952,,,,336.12715499987826,338.05986530007794,None,None,15.200000000000001,62.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
166,0,166,0,2024-09-17_16:42:30.730794,,,,338.1255856002681,340.0597935002297,None,None,15.0,62.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
167,0,167,0,2024-09-17_16:42:32.723312,,,,340.12300160015,342.0603380999528,None,None,14.9,63.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
168,0,168,0,2024-09-17_16:42:34.729594,,,,342.1272058002651,344.05948550021276,None,None,14.8,63.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
169,0,169,0,2024-09-17_16:42:36.728723,,,,344.1251520002261,346.06025899993256,None,None,14.600000000000001,64.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
170,0,170,0,2024-09-17_16:42:38.733017,,,,346.1261803000234,348.0595150999725,None,None,14.5,64.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
171,0,171,0,2024-09-17_16:42:40.729408,,,,348.125474399887,350.0602142000571,None,None,14.3,65.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
172,0,172,0,2024-09-17_16:42:42.730901,,,,350.1253150003031,352.06093570031226,None,None,14.200000000000001,64.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
173,0,173,0,2024-09-17_16:42:44.728568,,,,352.12606050027534,354.06068029999733,None,None,14.100000000000001,65.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
174,0,174,0,2024-09-17_16:42:46.733967,,,,354.1264375001192,356.0606746003032,None,None,14.0,66.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
175,0,175,0,2024-09-17_16:42:48.731143,,,,356.1261819000356,358.05827490007505,None,None,13.8,66.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
176,0,176,0,2024-09-17_16:42:50.730775,,,,358.12395180016756,360.0594550999813,None,None,13.700000000000001,66.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
177,0,177,0,2024-09-17_16:42:52.728739,,,,360.12405500002205,362.0597137999721,None,None,13.600000000000001,67.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
178,0,178,0,2024-09-17_16:42:54.731171,,,,362.12600800022483,364.058997400105,None,None,13.4,67.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
179,0,179,0,2024-09-17_16:42:56.727242,,,,364.1256094002165,366.0605603000149,None,None,13.3,67.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
180,0,180,0,2024-09-17_16:42:58.730278,,,,366.1261211000383,368.06028910027817,None,None,13.200000000000001,67.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
181,0,181,0,2024-09-17_16:43:00.729903,,,,368.1255243001506,370.05967620015144,None,None,13.100000000000001,68.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
182,0,182,0,2024-09-17_16:43:02.728760,,,,370.1237854002975,372.05966800032184,None,None,12.9,69.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
183,0,183,0,2024-09-17_16:43:04.731638,,,,372.1269543999806,374.0573797002435,None,None,12.8,69.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
184,0,184,0,2024-09-17_16:43:06.720464,,,,374.1212014001794,376.05810370016843,None,None,12.700000000000001,70.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
185,0,185,0,2024-09-17_16:43:08.730119,,,,376.1239017001353,378.05746670020744,None,None,12.600000000000001,70.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
186,0,186,0,2024-09-17_16:43:10.725873,,,,378.12300950009376,380.0582781000994,None,None,12.5,70.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
187,0,187,0,2024-09-17_16:43:12.726878,,,,380.12368790013716,382.05712180025876,None,None,12.4,70.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
188,0,188,0,2024-09-17_16:43:14.721307,,,,382.1215520002879,384.0595416002907,None,None,12.3,70.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
189,0,189,0,2024-09-17_16:43:16.729211,,,,384.124557599891,386.05810720007867,None,None,12.200000000000001,71.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
190,0,190,0,2024-09-17_16:43:18.722975,,,,386.122229100205,388.05711070029065,None,None,12.100000000000001,72.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
191,0,191,0,2024-09-17_16:43:20.731139,,,,388.12444959999993,390.05882730009034,None,None,11.9,72.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
192,0,192,0,2024-09-17_16:43:22.730344,,,,390.12356209987774,392.05915040010586,None,None,11.8,73.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
193,0,193,0,2024-09-17_16:43:24.730501,,,,392.1244712001644,394.05883220024407,None,None,11.700000000000001,73.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
194,0,194,0,2024-09-17_16:43:26.726920,,,,394.1232219999656,396.0578127000481,None,None,11.600000000000001,74.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
195,0,195,0,2024-09-17_16:43:28.727403,,,,396.122645100113,398.0582722001709,75.0,None,11.5,75.0,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
196,0,196,0,2024-09-17_16:43:30.720486,,,,398.12236070027575,400.06162150017917,None,None,11.4,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
197,0,197,0,2024-09-17_16:43:32.725929,,,,400.1276366999373,402.0609503001906,None,None,11.200000000000001,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
198,0,198,0,2024-09-17_16:43:34.733319,,,,402.1264821998775,404.0587275000289,None,None,11.100000000000001,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
199,0,199,0,2024-09-17_16:43:36.719095,,,,404.1223257998936,406.06197699997574,None,None,10.9,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
200,0,200,0,2024-09-17_16:43:38.733318,,,,406.1285252002999,408.0596729000099,None,None,10.700000000000001,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
201,0,201,0,2024-09-17_16:43:40.722664,,,,408.12479500006884,410.05969300027937,None,None,10.600000000000001,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
202,0,202,0,2024-09-17_16:43:42.724487,,,,410.1254552002065,412.05979570001364,None,None,10.4,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
203,0,203,0,2024-09-17_16:43:44.726018,,,,412.12514939997345,414.0582709000446,None,None,10.3,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
204,0,204,0,2024-09-17_16:43:46.723657,,,,414.1244617002085,416.0597633998841,None,2,10.200000000000001,None,,,,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
,,,,,,,,,,,,,,416.17567430017516,416.1818865002133,426.0516785001382,95,001,2024-09-17_16h36.08.654,Coldplate_v74,2024.1.5,60,2024-09-17 16h36.52.746446 +0200,
